,고객ID,성별,고객지역,가입기간,recency,frequency,monetary,제품카테고리,쿠폰상태,평균구매가치,고객가치,고객수명,고객생애가치,vip
1164,USER_0382,남,California,36,109,1,30.5,Lifestyle,Used,30.5,30.5,8,244.0,non-vip
1165,USER_1458,여,New Jersey,2,109,1,75.65,Office,Used,75.65,75.65,8,605.2,non-vip
1166,USER_1139,남,Chicago,26,109,6,634.07,Nest-USA,Clicked,105.67833333333334,634.07,8,5072.56,non-vip
1167,USER_0469,여,Chicago,26,109,8,921.34,Nest-USA,Clicked,115.1675,921.34,8,7370.72,non-vip
1168,USER_0004,여,Chicago,31,108,36,1873.21,Apparel,Clicked,52.033611111111114,1873.21,8,14985.68,non-vip
1169,USER_0000,여,New York,31,108,2,171.69,Apparel,Used,85.845,171.69,8,1373.52,non-vip
1170,USER_0385,여,New Jersey,23,108,12,360.68,Lifestyle,Clicked,30.05666666666667,360.68,8,2885.44,non-vip
1171,USER_1125,여,Chicago,2,108,5,554.82,Drinkware,Not Used,110.96400000000001,554.82,8,4438.56,non-vip
1172,USER_1135,여,New Jersey,35,13,8,644.1,Apparel,Clicked,80.5125,644.1,10,6441.0,non-vip
1173,USER_0053,여,Chicago,25,108,10,1592.47,Lifestyle,Clicked,159.247,1592.4700000000003,8,12739.760000000002,non-vip
1174,USER_0761,남,Chicago,4,108,7,855.67,Apparel,Used,122.23857142857142,855.67,8,6845.36,non-vip
1175,USER_0049,여,California,25,105,29,1368.93,Apparel,Clicked,47.20448275862069,1368.93,8,10951.44,non-vip
1176,USER_0333,남,Chicago,3,105,4,55.04,Lifestyle,Used,13.76,55.04,8,440.32,non-vip
1177,USER_0252,남,New Jersey,16,105,39,2694.7,Office,Clicked,69.09487179487179,2694.7,8,21557.6,non-vip
1178,USER_0511,여,Chicago,23,105,24,1282.47,Apparel,Clicked,53.43625,1282.47,8,10259.76,non-vip
1179,USER_0030,남,Washington DC,49,104,101,9906.44,Apparel,Clicked,98.08356435643564,9906.44,8,79251.52,non-vip
1180,USER_0021,남,Chicago,50,103,13,916.58,Nest-USA,Clicked,70.50615384615385,916.58,8,7332.64,non-vip
1181,USER_1325,남,New York,44,103,26,2804.88,Apparel,Used,107.88000000000001,2804.88,8,22439.04,non-vip
1182,USER_0426,여,California,32,103,1,19.2,Apparel,Not Used,19.2,19.2,8,153.6,non-vip
1183,USER_0809,여,Washington DC,15,101,10,443.01,Apparel,Used,44.301,443.01,8,3544.08,non-vip
1184,USER_0857,여,California,39,99,18,1001.33,Apparel,Clicked,55.629444444444445,1001.33,8,8010.64,non-vip
1185,USER_0263,남,New Jersey,15,70,29,2207.68,Apparel,Clicked,76.12689655172413,2207.68,9,19869.12,non-vip
1186,USER_0645,여,Chicago,42,99,15,2071.9,Nest-USA,Clicked,138.12666666666667,2071.9,8,16575.2,non-vip
1187,USER_1292,남,Chicago,40,98,103,11617.12,Nest-USA,Clicked,112.78757281553399,11617.12,8,92936.96,non-vip
1188,USER_0554,여,California,43,97,58,5211.74,Nest,Clicked,89.85758620689654,5211.74,8,41693.92,잠재적vip
1189,USER_0298,여,California,32,97,4,112.89,Headgear,Used,28.2225,112.89,8,903.12,non-vip
1190,USER_0616,여,New Jersey,25,97,4,253.43,Nest,Clicked,63.3575,253.43,8,2027.44,non-vip
1191,USER_0883,여,Chicago,34,97,5,1340.58,Nest,Not Used,268.116,1340.58,8,10724.64,non-vip
1192,USER_0078,여,California,13,57,75,4573.14,Apparel,Clicked,60.9752,4573.14,9,41158.26,잠재적vip
1193,USER_1247,남,Chicago,26,96,12,1087.65,Apparel,Clicked,90.6375,1087.65,8,8701.2,non-vip
1194,USER_0614,남,Chicago,17,90,35,7976.01,Apparel,Clicked,227.886,7976.01,8,63808.08,잠재적vip
1195,USER_0969,남,New York,18,96,4,272.12,Office,Clicked,68.03,272.12,8,2176.96,non-vip
1196,USER_0722,여,California,40,96,10,1660.46,Nest-USA,Used,166.046,1660.46,8,13283.68,non-vip
1197,USER_1364,여,Chicago,17,96,11,937.01,Nest-USA,Used,85.18272727272728,937.01,8,7496.08,non-vip
1198,USER_1105,남,Chicago,16,95,1,42.0,Drinkware,Used,42.0,42.0,8,336.0,non-vip
1199,USER_0014,여,California,22,95,11,613.22,Apparel,Used,55.74727272727273,613.22,8,4905.76,non-vip
1200,USER_1339,여,New York,33,95,22,1894.12,Apparel,Used,86.09636363636363,1894.12,8,15152.96,non-vip
1201,USER_0764,남,California,6,93,6,326.33,Office,Clicked,54.38833333333333,326.33,8,2610.64,non-vip
1202,USER_0609,남,New York,39,94,17,1206.45,Apparel,Used,70.96764705882353,1206.45,8,9651.6,non-vip
1203,USER_1113,여,Washington DC,16,93,13,949.91,Lifestyle,Used,73.07,949.9099999999999,8,7599.279999999999,non-vip
1204,USER_0697,남,Chicago,34,93,11,517.78,Lifestyle,Clicked,47.07090909090909,517.78,8,4142.24,non-vip
1205,USER_0638,남,California,42,93,3,92.8,Lifestyle,Clicked,30.933333333333334,92.8,8,742.4,non-vip
1206,USER_0070,여,California,13,93,12,743.09,Lifestyle,Clicked,61.92416666666667,743.09,8,5944.72,non-vip
1207,USER_1265,여,Chicago,9,92,27,2272.39,Nest-USA,Clicked,84.16259259259259,2272.39,8,18179.12,non-vip
1208,USER_0981,여,California,20,91,4,49.97,Drinkware,Clicked,12.4925,49.97,8,399.76,non-vip
1209,USER_0086,남,Chicago,14,91,5,746.19,Nest,Clicked,149.238,746.19,8,5969.52,non-vip
1210,USER_1036,여,New York,11,90,35,5098.5,Nest-USA,Clicked,145.67142857142858,5098.5,8,40788.0,잠재적vip
1211,USER_1202,여,California,31,90,52,4288.14,Apparel,Clicked,82.46423076923078,4288.14,8,34305.12,non-vip
1212,USER_0425,남,Washington DC,39,90,93,9894.31,Apparel,Clicked,106.39043010752688,9894.31,8,79154.48,잠재적vip
1213,USER_1161,남,Chicago,35,66,15,1776.57,Drinkware,Clicked,118.438,1776.57,9,15989.13,non-vip
1214,USER_0586,여,California,16,79,28,5247.49,Nest-USA,Clicked,187.41035714285712,5247.49,8,41979.92,잠재적vip
1215,USER_0171,여,California,2,89,8,531.8,Apparel,Clicked,66.475,531.8,8,4254.4,non-vip
1216,USER_1373,여,New Jersey,40,88,12,1085.63,Apparel,Clicked,90.46916666666668,1085.63,8,8685.04,non-vip
1217,USER_1304,여,Chicago,5,88,1,18.23,Apparel,Used,18.23,18.23,8,145.84,non-vip
1218,USER_1326,여,New York,6,88,10,539.79,Apparel,Used,53.979,539.79,8,4318.32,non-vip
1219,USER_0155,여,New York,2,87,40,4116.27,Office,Clicked,102.90675000000002,4116.27,8,32930.16,non-vip
1220,USER_1338,남,New York,32,87,34,4091.79,Nest-USA,Clicked,120.34676470588235,4091.79,8,32734.32,non-vip
1221,USER_0521,여,New York,29,87,11,964.48,Apparel,Clicked,87.68,964.48,8,7715.84,non-vip
1222,USER_0919,남,California,15,87,28,2276.6,Drinkware,Used,81.30714285714285,2276.6,8,18212.8,non-vip
1223,USER_0329,여,Chicago,8,86,62,4489.02,Apparel,Clicked,72.40354838709678,4489.02,8,35912.16,잠재적vip
1224,USER_0695,남,California,2,85,41,2690.1,Apparel,Clicked,65.61219512195122,2690.1,8,21520.8,non-vip
1225,USER_0766,남,Chicago,27,85,51,3390.48,Apparel,Clicked,66.48,3390.48,8,27123.84,non-vip
1226,USER_0462,여,Chicago,3,83,40,3929.37,Apparel,Clicked,98.23425,3929.37,8,31434.96,non-vip
1227,USER_0343,여,California,6,82,96,8844.29,Apparel,Clicked,92.12802083333334,8844.29,8,70754.32,잠재적vip
1228,USER_1310,여,Chicago,12,82,44,7736.92,Nest-USA,Used,175.8390909090909,7736.92,8,61895.36,잠재적vip
1229,USER_0109,남,Chicago,6,82,12,944.02,Apparel,Used,78.66833333333334,944.02,8,7552.16,non-vip
1230,USER_0419,남,California,32,82,24,2249.25,Drinkware,Clicked,93.71875,2249.25,8,17994.0,non-vip
1231,USER_0196,여,California,47,82,1,6.9,Office,Used,6.9,6.9,8,55.2,non-vip
1232,USER_0494,여,New York,4,81,8,1550.02,Nest-USA,Clicked,193.7525,1550.02,8,12400.16,non-vip
1233,USER_0777,여,New Jersey,2,35,11,1716.31,Nest-USA,Clicked,156.02818181818182,1716.31,10,17163.1,non-vip
1234,USER_0061,여,California,25,21,22,2837.23,Nest-USA,Clicked,128.965,2837.23,10,28372.3,non-vip
1235,USER_0364,여,California,7,13,24,3162.19,Apparel,Clicked,131.75791666666666,3162.1899999999996,10,31621.899999999994,non-vip
1236,USER_0534,여,Chicago,20,81,4,956.17,Nest-USA,Clicked,239.0425,956.17,8,7649.36,non-vip
1237,USER_0615,남,California,12,80,6,476.84,Accessories,Clicked,79.47333333333333,476.84,8,3814.72,non-vip
1238,USER_1363,여,Chicago,37,80,8,901.27,Nest-USA,Not Used,112.65875,901.27,8,7210.16,non-vip
1239,USER_0514,여,New York,48,80,32,2980.77,Nest-USA,Clicked,93.1490625,2980.77,8,23846.16,non-vip
1240,USER_1441,여,California,47,80,15,856.33,Apparel,Clicked,57.08866666666667,856.33,8,6850.64,non-vip
1241,USER_0853,여,New Jersey,8,79,17,1777.83,Lifestyle,Used,104.57823529411765,1777.83,8,14222.64,non-vip
1242,USER_1436,남,Chicago,28,79,18,1685.15,Nest-USA,Clicked,93.61944444444445,1685.15,8,13481.2,non-vip
1243,USER_1043,여,New Jersey,3,79,4,40.83,Lifestyle,Clicked,10.2075,40.83,8,326.64,non-vip
1244,USER_0099,여,Chicago,4,79,9,1688.55,Nest-USA,Clicked,187.61666666666667,1688.5500000000002,8,13508.400000000001,non-vip
1245,USER_0076,남,New Jersey,26,16,58,6231.99,Nest-USA,Clicked,107.44810344827586,6231.99,10,62319.899999999994,vip
1246,USER_0277,남,Chicago,25,35,16,2398.58,Apparel,Clicked,149.91125,2398.58,10,23985.8,non-vip
1247,USER_0161,여,New York,23,77,27,8937.95,Apparel,Clicked,331.0351851851852,8937.95,8,71503.6,잠재적vip
1248,USER_1065,여,Washington DC,9,77,14,3227.27,Nest-USA,Clicked,230.5192857142857,3227.27,8,25818.16,non-vip
1249,USER_0546,여,California,24,48,75,12862.94,Nest-USA,Clicked,171.50586666666666,12862.94,9,115766.46,잠재적vip
1250,USER_0307,여,Chicago,46,77,4,1030.29,Nest,Clicked,257.5725,1030.29,8,8242.32,non-vip
1251,USER_0020,여,California,38,77,11,1929.16,Nest-USA,Used,175.37818181818182,1929.1599999999999,8,15433.279999999999,non-vip
1252,USER_0847,여,California,27,76,1,185.1,Nest,Used,185.1,185.1,8,1480.8,non-vip
1253,USER_0671,여,Chicago,33,76,30,3139.58,Apparel,Clicked,104.65266666666666,3139.58,8,25116.64,non-vip
1254,USER_0435,여,New York,50,76,67,10989.36,Nest-USA,Clicked,164.02029850746268,10989.36,8,87914.88,잠재적vip
1255,USER_0714,여,California,26,76,5,932.29,Nest-USA,Not Used,186.458,932.29,8,7458.32,non-vip
1256,USER_0322,여,California,11,35,24,2022.16,Nest-USA,Clicked,84.25666666666667,2022.1600000000003,10,20221.600000000002,non-vip
1257,USER_0386,여,California,10,75,11,721.54,Apparel,Used,65.59454545454545,721.54,8,5772.32,non-vip
1258,USER_0228,여,New York,47,75,19,3273.73,Nest-USA,Clicked,172.30157894736843,3273.73,8,26189.84,non-vip
1259,USER_0473,여,Chicago,38,74,39,4005.37,Nest-USA,Clicked,102.70179487179487,4005.37,8,32042.96,non-vip
1260,USER_0712,남,New York,11,73,28,2591.19,Apparel,Clicked,92.5425,2591.19,9,23320.71,non-vip
1261,USER_0686,여,New Jersey,8,73,9,1782.74,Nest-USA,Clicked,198.0822222222222,1782.74,9,16044.66,non-vip
1262,USER_0544,남,California,14,70,29,5224.58,Nest-USA,Clicked,180.15793103448274,5224.58,9,47021.22,잠재적vip
1263,USER_0891,여,New York,12,73,35,2898.78,Nest-USA,Clicked,82.82228571428573,2898.7800000000007,9,26089.020000000004,non-vip
1264,USER_1074,여,Chicago,22,73,7,914.06,Lifestyle,Clicked,130.57999999999998,914.06,9,8226.539999999999,non-vip
1265,USER_0143,남,New York,42,69,36,4699.56,Nest-USA,Clicked,130.54333333333335,4699.56,9,42296.04,잠재적vip
1266,USER_0362,여,California,33,71,53,8297.84,Nest-USA,Clicked,156.56301886792454,8297.84,9,74680.56,잠재적vip
1267,USER_1405,여,California,25,71,12,506.9,Office,Clicked,42.24166666666667,506.9,9,4562.099999999999,non-vip
1268,USER_1466,여,Chicago,47,70,1,304.0,Nest-USA,Not Used,304.0,304.0,9,2736.0,non-vip
1269,USER_0497,남,Washington DC,38,70,6,674.23,Lifestyle,Clicked,112.37166666666667,674.23,9,6068.07,non-vip
1270,USER_0336,여,Chicago,18,70,1,257.99,Nest-USA,Clicked,257.99,257.99,9,2321.91,non-vip
1271,USER_0742,여,Chicago,47,70,41,5234.82,Nest-USA,Used,127.67853658536585,5234.82,9,47113.38,잠재적vip
1272,USER_0116,남,New York,16,69,56,10189.08,Nest-USA,Clicked,181.94785714285715,10189.08,9,91701.72,잠재적vip
1273,USER_0949,여,New York,45,67,137,11918.49,Apparel,Clicked,86.99627737226277,11918.49,9,107266.41,잠재적vip
1274,USER_0491,여,Chicago,3,59,24,1801.67,Lifestyle,Clicked,75.06958333333334,1801.67,9,16215.03,non-vip
1275,USER_0232,여,Chicago,24,67,76,5353.34,Apparel,Clicked,70.43868421052632,5353.34,9,48180.06,잠재적vip
1276,USER_1123,남,Washington DC,34,67,21,1520.53,Apparel,Clicked,72.40619047619047,1520.53,9,13684.77,non-vip
1277,USER_1268,여,California,44,67,31,2810.1,Apparel,Clicked,90.64838709677419,2810.1,9,25290.899999999998,non-vip
1278,USER_1157,여,California,30,66,24,510.22,Apparel,Clicked,21.25916666666667,510.22,9,4591.9800000000005,non-vip
1279,USER_0471,남,Chicago,34,66,8,248.25,Apparel,Clicked,31.03125,248.25,9,2234.25,non-vip
1280,USER_0074,여,Chicago,3,66,16,413.9,Apparel,Clicked,25.86875,413.9,9,3725.1,non-vip
1281,USER_0179,여,Washington DC,44,66,7,891.54,Nest-USA,Clicked,127.36285714285714,891.54,9,8023.86,non-vip
1282,USER_0929,여,New Jersey,22,47,13,1220.05,Apparel,Clicked,93.85,1220.05,9,10980.449999999999,non-vip
1283,USER_0192,남,New York,3,66,7,256.19,Apparel,Used,36.598571428571425,256.19,9,2305.71,non-vip
1284,USER_0549,여,California,48,66,2,325.99,Apparel,Clicked,162.995,325.99,9,2933.91,non-vip
1285,USER_0280,여,New York,7,66,6,306.11,Office,Used,51.01833333333334,306.11,9,2754.9900000000002,non-vip
1286,USER_0414,남,Chicago,45,64,115,11704.94,Apparel,Clicked,101.78208695652174,11704.94,9,105344.46,잠재적vip
1287,USER_0912,여,California,19,65,17,1041.74,Apparel,Used,61.27882352941177,1041.74,9,9375.66,non-vip
1288,USER_0852,여,Chicago,32,64,2,360.0,Nest,Clicked,180.0,360.0,9,3240.0,non-vip
1289,USER_0368,여,California,5,63,9,1120.68,Nest-USA,Clicked,124.52000000000001,1120.68,9,10086.12,non-vip
1290,USER_1166,여,New Jersey,49,63,10,1782.14,Nest-USA,Clicked,178.214,1782.1399999999999,9,16039.259999999998,non-vip
1291,USER_0565,여,New York,33,62,1,125.0,Nest-USA,Clicked,125.0,125.0,9,1125.0,non-vip
1292,USER_0464,여,New Jersey,2,21,15,1962.68,Nest-USA,Used,130.84533333333334,1962.68,10,19626.8,non-vip
1293,USER_1155,여,California,24,62,18,419.73,Apparel,Clicked,23.318333333333335,419.73,9,3777.57,non-vip
1294,USER_1056,남,New Jersey,38,61,93,10567.75,Apparel,Clicked,113.63172043010752,10567.75,9,95109.75,잠재적vip
1295,USER_0208,여,California,5,59,21,2261.47,Apparel,Clicked,107.68904761904761,2261.47,9,20353.23,non-vip
1296,USER_1143,여,California,32,61,43,3607.69,Apparel,Clicked,83.89976744186046,3607.69,9,32469.21,non-vip
1297,USER_0069,여,California,25,60,26,4648.09,Nest,Clicked,178.77269230769232,4648.09,9,41832.81,잠재적vip
1298,USER_1340,여,California,9,60,28,2189.76,Apparel,Clicked,78.2057142857143,2189.76,9,19707.840000000004,non-vip
1299,USER_0927,여,New York,34,48,16,967.91,Apparel,Clicked,60.494375,967.91,9,8711.19,non-vip
1300,USER_0989,여,Chicago,45,59,48,4918.79,Apparel,Clicked,102.47479166666666,4918.79,9,44269.11,잠재적vip
1301,USER_0347,남,New York,7,59,8,926.77,Apparel,Not Used,115.84625,926.77,9,8340.93,non-vip
1302,USER_0717,남,Washington DC,42,59,16,1092.7,Apparel,Clicked,68.29375,1092.7,9,9834.300000000001,non-vip
1303,USER_0176,여,California,45,41,18,873.27,Office,Clicked,48.515,873.27,9,7859.43,non-vip
1304,USER_0711,여,California,15,59,2,265.93,Nest-USA,Clicked,132.965,265.93,9,2393.37,non-vip
1305,USER_1115,남,Washington DC,47,58,31,2382.54,Office,Clicked,76.85612903225807,2382.54,9,21442.86,non-vip
1306,USER_1100,남,Chicago,28,58,1,244.0,Nest-USA,Clicked,244.0,244.0,9,2196.0,non-vip
1307,USER_0517,여,California,44,29,32,3970.11,Apparel,Clicked,124.0659375,3970.11,10,39701.1,잠재적vip
1308,USER_1002,남,California,16,57,41,5928.63,Nest-USA,Clicked,144.60073170731707,5928.63,9,53357.67,잠재적vip
1309,USER_0123,여,Chicago,25,56,45,5353.65,Nest-USA,Clicked,118.97,5353.65,9,48182.85,잠재적vip
1310,USER_1211,여,California,6,55,24,3746.16,Nest-USA,Clicked,156.09,3746.16,9,33715.44,non-vip
1311,USER_0878,여,California,8,54,42,5684.0,Nest-USA,Clicked,135.33333333333334,5684.0,9,51156.0,잠재적vip
1312,USER_1126,남,New York,44,54,5,852.99,Nest-USA,Clicked,170.598,852.99,9,7676.91,non-vip
1313,USER_0650,여,New York,46,53,5,1279.13,Drinkware,Used,255.82600000000002,1279.13,9,11512.170000000002,non-vip
1314,USER_0588,남,Chicago,43,53,57,8093.03,Nest-USA,Clicked,141.98298245614035,8093.03,9,72837.27,잠재적vip
1315,USER_0080,여,New Jersey,50,52,16,2382.27,Nest-USA,Used,148.891875,2382.27,9,21440.43,non-vip
1316,USER_0032,여,California,9,52,12,1440.01,Nest-USA,Clicked,120.00083333333333,1440.01,9,12960.09,non-vip
1317,USER_1075,남,Washington DC,29,52,50,6322.98,Nest-USA,Clicked,126.4596,6322.98,9,56906.81999999999,잠재적vip
1318,USER_0600,남,Chicago,13,51,11,2051.96,Nest-USA,Clicked,186.54181818181817,2051.96,9,18467.64,non-vip
1319,USER_1275,여,New York,37,50,8,362.5,Apparel,Clicked,45.3125,362.5,9,3262.5,non-vip
1320,USER_0468,여,California,46,50,9,516.23,Apparel,Clicked,57.35888888888889,516.23,9,4646.07,non-vip
1321,USER_1435,여,Chicago,3,49,83,10519.01,Nest-USA,Clicked,126.73506024096386,10519.01,9,94671.09,잠재적vip
1322,USER_0269,남,Chicago,18,49,17,2343.41,Nest-USA,Clicked,137.84764705882353,2343.41,9,21090.69,non-vip
1323,USER_0794,여,Chicago,5,40,62,8865.33,Nest-USA,Clicked,142.9891935483871,8865.33,9,79787.97,잠재적vip
1324,USER_0868,여,California,17,28,9,1290.51,Nest-USA,Clicked,143.39,1290.5099999999998,10,12905.099999999999,non-vip
1325,USER_0576,남,California,36,47,24,3981.9,Nest-USA,Clicked,165.9125,3981.8999999999996,9,35837.1,잠재적vip
1326,USER_1174,여,Chicago,35,46,55,5892.73,Nest-USA,Clicked,107.14054545454545,5892.73,9,53034.56999999999,잠재적vip
1327,USER_0672,남,Chicago,12,46,22,2905.53,Nest-USA,Clicked,132.06954545454548,2905.5300000000007,9,26149.770000000004,non-vip
1328,USER_0063,여,California,48,46,11,1525.46,Apparel,Used,138.67818181818183,1525.46,9,13729.14,non-vip
1329,USER_0271,여,New York,47,45,13,1318.47,Office,Clicked,101.42076923076924,1318.47,9,11866.23,non-vip
1330,USER_0308,여,New York,50,45,8,332.31,Office,Clicked,41.53875,332.31,9,2990.79,non-vip
1331,USER_0142,남,New York,11,29,23,1971.29,Office,Used,85.70826086956522,1971.2900000000002,10,19712.9,non-vip
1332,USER_0305,남,New York,32,45,3,35.57,Bags,Not Used,11.856666666666667,35.57,9,320.13,non-vip
1333,USER_1073,여,California,33,45,16,1655.5,Apparel,Clicked,103.46875,1655.5,9,14899.5,non-vip
1334,USER_0436,여,Chicago,32,14,17,1946.86,Apparel,Clicked,114.52117647058823,1946.86,10,19468.6,non-vip
1335,USER_1011,남,New York,6,44,26,1860.72,Apparel,Used,71.56615384615385,1860.7200000000003,9,16746.480000000003,non-vip
1336,USER_0575,여,New York,42,43,50,5568.52,Nest-USA,Clicked,111.3704,5568.52,9,50116.68000000001,잠재적vip
1337,USER_0223,여,Chicago,25,22,32,3347.45,Apparel,Clicked,104.6078125,3347.45,10,33474.5,vip
1338,USER_0752,남,Chicago,30,42,12,1982.37,Nest-USA,Clicked,165.1975,1982.37,9,17841.329999999998,non-vip
1339,USER_0338,여,Chicago,28,42,32,4131.12,Nest-USA,Clicked,129.0975,4131.12,9,37180.08,잠재적vip
1340,USER_0339,여,New York,22,41,31,2649.95,Apparel,Clicked,85.48225806451612,2649.95,9,23849.55,non-vip
1341,USER_1216,여,Chicago,9,41,16,2619.88,Apparel,Clicked,163.7425,2619.88,9,23578.920000000002,non-vip
1342,USER_0621,남,New York,20,40,19,2972.48,Nest-USA,Clicked,156.4463157894737,2972.48,9,26752.32,non-vip
1343,USER_1107,남,New Jersey,49,40,30,3657.55,Nest-USA,Clicked,121.91833333333334,3657.55,9,32917.950000000004,non-vip
1344,USER_0801,여,California,21,39,26,3739.84,Nest-USA,Clicked,143.84,3739.84,9,33658.56,non-vip
1345,USER_0561,여,New York,33,39,5,675.99,Nest-USA,Used,135.198,675.99,9,6083.91,non-vip
1346,USER_0229,여,Chicago,4,38,8,507.97,Apparel,Clicked,63.49625,507.97,9,4571.7300000000005,non-vip
1347,USER_0762,남,Chicago,27,37,48,7097.18,Nest-USA,Clicked,147.85791666666668,7097.18,9,63874.62,잠재적vip
1348,USER_1252,남,Chicago,7,37,43,6518.46,Nest-USA,Clicked,151.5920930232558,6518.46,9,58666.14,잠재적vip
1349,USER_1261,여,New York,27,36,94,10423.59,Nest-USA,Clicked,110.88925531914894,10423.59,10,104235.9,잠재적vip
1350,USER_0535,남,Chicago,22,31,45,4648.21,Nest-USA,Used,103.29355555555556,4648.21,10,46482.1,잠재적vip
1351,USER_0054,여,New York,43,35,31,4300.39,Nest-USA,Clicked,138.72225806451613,4300.39,10,43003.9,잠재적vip
1352,USER_0768,남,New York,24,35,28,4728.71,Nest-USA,Used,168.8825,4728.71,10,47287.1,잠재적vip
1353,USER_1212,남,Washington DC,24,28,26,3494.16,Nest-USA,Clicked,134.39076923076922,3494.16,10,34941.6,non-vip
1354,USER_1233,남,New Jersey,11,34,17,1999.24,Apparel,Not Used,117.60235294117648,1999.24,10,19992.4,non-vip
1355,USER_1439,여,Chicago,36,34,42,4256.49,Apparel,Clicked,101.345,4256.49,10,42564.899999999994,잠재적vip
1356,USER_0526,여,Chicago,34,33,15,2582.84,Bags,Clicked,172.18933333333334,2582.84,10,25828.4,non-vip
1357,USER_0152,남,Washington DC,32,33,2,241.0,Nest-USA,Clicked,120.5,241.0,10,2410.0,non-vip
1358,USER_0689,여,Chicago,35,33,19,4173.85,Apparel,Used,219.6763157894737,4173.85,10,41738.5,non-vip
1359,USER_0611,여,New York,42,33,22,2896.54,Nest-USA,Clicked,131.6609090909091,2896.54,10,28965.4,non-vip
1360,USER_0986,여,California,26,32,10,836.58,Apparel,Clicked,83.658,836.58,10,8365.800000000001,non-vip
1361,USER_0988,남,California,48,32,20,1315.31,Apparel,Clicked,65.7655,1315.31,10,13153.099999999999,non-vip
1362,USER_1298,여,New York,30,31,77,5755.94,Apparel,Used,74.75246753246753,5755.9400000000005,10,57559.40000000001,잠재적vip
1363,USER_0126,여,Chicago,42,31,9,599.78,Apparel,Not Used,66.64222222222222,599.78,10,5997.799999999999,non-vip
1364,USER_1199,여,New York,43,31,12,952.56,Nest-USA,Clicked,79.38,952.56,10,9525.599999999999,non-vip
1365,USER_1293,여,California,28,30,27,3611.78,Nest-USA,Clicked,133.76962962962963,3611.78,10,36117.8,잠재적vip
1366,USER_0404,여,New Jersey,3,30,7,547.97,Apparel,Used,78.28142857142858,547.97,10,5479.700000000001,non-vip
1367,USER_0318,여,California,13,30,19,2867.83,Nest-USA,Clicked,150.93842105263158,2867.83,10,28678.3,non-vip
1368,USER_0673,남,New Jersey,8,29,61,5839.74,Nest-USA,Clicked,95.73344262295082,5839.74,10,58397.399999999994,잠재적vip
1369,USER_1171,여,Chicago,24,28,18,807.1,Apparel,Clicked,44.83888888888889,807.1,10,8071.0,non-vip
1370,USER_0381,여,Chicago,22,28,13,2046.26,Nest-USA,Used,157.4046153846154,2046.2600000000002,10,20462.600000000002,non-vip
1371,USER_1035,여,California,17,27,18,2755.68,Nest,Used,153.09333333333333,2755.68,10,27556.8,non-vip
1372,USER_0569,여,Chicago,46,27,5,608.47,Lifestyle,Not Used,121.694,608.47,10,6084.700000000001,non-vip
1373,USER_1225,여,Chicago,8,27,19,1927.69,Apparel,Clicked,101.45736842105264,1927.69,10,19276.9,non-vip
1374,USER_0037,여,California,10,27,2,235.52,Nest,Not Used,117.76,235.52,10,2355.2000000000003,non-vip
1375,USER_0137,남,Chicago,6,26,39,3094.91,Apparel,Used,79.35666666666667,3094.9100000000003,10,30949.100000000002,non-vip
1376,USER_0390,남,Chicago,36,20,13,1249.48,Nest-USA,Clicked,96.11384615384615,1249.48,10,12494.8,non-vip
1377,USER_1068,여,New York,29,2,58,5455.12,Apparel,Clicked,94.05379310344827,5455.12,10,54551.2,vip
1378,USER_0319,여,California,28,26,3,381.87,Nest,Clicked,127.29,381.87,10,3818.7,non-vip
1379,USER_0294,남,California,33,26,18,1090.42,Apparel,Clicked,60.57888888888889,1090.42,10,10904.2,non-vip
1380,USER_0159,여,Chicago,26,26,8,912.11,Nest-USA,Clicked,114.01375,912.11,10,9121.1,non-vip
1381,USER_0991,여,California,50,26,17,973.52,Apparel,Clicked,57.265882352941176,973.52,10,9735.2,non-vip
1382,USER_1145,여,New York,10,25,18,1632.44,Apparel,Used,90.69111111111111,1632.44,10,16324.400000000001,non-vip
1383,USER_0706,남,California,19,25,20,261.76,Apparel,Clicked,13.088,261.76,10,2617.6,non-vip
1384,USER_1008,여,New Jersey,19,25,31,2475.8,Apparel,Used,79.86451612903227,2475.8,10,24758.0,non-vip
1385,USER_0007,여,New York,23,25,14,543.78,Apparel,Clicked,38.84142857142857,543.78,10,5437.799999999999,non-vip
1386,USER_1450,여,New Jersey,18,24,23,4341.13,Nest-USA,Clicked,188.74478260869566,4341.13,10,43411.3,non-vip
1387,USER_0125,남,California,21,14,13,1326.82,Apparel,Used,102.06307692307692,1326.82,10,13268.199999999999,non-vip
1388,USER_0550,여,Chicago,22,24,56,6730.36,Apparel,Clicked,120.18499999999999,6730.36,10,67303.59999999999,vip
1389,USER_0894,여,California,13,24,4,139.06,Apparel,Clicked,34.765,139.06,10,1390.6,non-vip
1390,USER_0924,남,Chicago,29,23,115,12029.79,Apparel,Clicked,104.6068695652174,12029.79,10,120297.90000000001,vip
1391,USER_1235,여,New Jersey,34,23,13,628.85,Apparel,Clicked,48.37307692307692,628.85,10,6288.5,non-vip
1392,USER_0213,여,New York,36,22,20,983.65,Apparel,Clicked,49.1825,983.65,10,9836.5,non-vip
1393,USER_1057,여,California,44,22,1,40.74,Apparel,Used,40.74,40.74,10,407.40000000000003,non-vip
1394,USER_0092,여,California,38,22,12,1336.7,Nest-USA,Clicked,111.39166666666667,1336.7,10,13367.0,non-vip
